,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
5673,"RT @PamEdwards123: The World needs a safe, high quality, protein-based vaccine!

@US_FDA, you've had @Novavax
 longer than both Pfizer 21 a…",FALSE,0,NA,20-02-2022 22:30,FALSE,NA,1.49553E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",msWV0NUFrgFuLp0,12,TRUE,FALSE,NA,NA
5674,"@KoenSwinkels If it gets so bad that I have to flee, I'll take the Novavax.",FALSE,0,KoenSwinkels,20-02-2022 22:28,FALSE,1.49552E+18,1.49553E+18,201463757,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",C_Ups17,0,FALSE,FALSE,NA,NA
5675,@jayeankh Novavax does not cause heart inflammation but I did the test anyway for a peace of mind.,FALSE,2,jayeankh,20-02-2022 22:26,FALSE,1.49552E+18,1.49553E+18,1.21732E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Georgenovavax,0,FALSE,FALSE,NA,NA
5676,"RT @AltacJobs: INTERNSHIP - Government Affairs &amp; Public Policy Intern - NOVAVAX INC - REMOTE

""Enrolled in an undergraduate or graduate pro…",FALSE,0,NA,20-02-2022 22:25,FALSE,NA,1.49552E+18,NA,"<a href=""https://google.com"" rel=""nofollow"">Jobs via Tweet</a>",jobsviatweet,3,TRUE,FALSE,NA,NA
5677,RT @clivemacd: @YardleyShooting My understanding is that Astrazeneca carries a genetic payload but is not MRNA based. Novavax is not based…,FALSE,0,NA,20-02-2022 22:24,FALSE,NA,1.49552E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mac_shar,8,TRUE,FALSE,NA,NA
5678,@thecnner @buddman4 @ezchili @fitterhappierAJ Which is why we need novavax https://t.co/bUtTPI4wtq,FALSE,0,thecnner,20-02-2022 22:24,FALSE,1.48254E+18,1.49552E+18,15671773,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Syfx18637973,0,FALSE,FALSE,NA,NA
5679,How does the #NOVAVAX #vaccine work and will it work against Omicron? https://t.co/S1WBbcaZLq via #NewsReport x… https://t.co/mtpsN8dBjZ,FALSE,0,NA,20-02-2022 22:23,TRUE,NA,1.49552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chiradio,0,FALSE,FALSE,NA,NA
5680,"#Novavax CEO discusses Covid vaccine, which was cleared for use in the EU https://t.co/0N9G9emhnW via #NonNMRAVax",FALSE,0,NA,20-02-2022 22:20,FALSE,NA,1.49552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chiradio,0,FALSE,FALSE,NA,NA
5681,Novavax now available in Geelong https://t.co/Oa3pkBhQno,FALSE,2,NA,20-02-2022 22:20,FALSE,NA,1.49552E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Bay939News,0,FALSE,FALSE,NA,NA
5682,"@Rayzzer11 @afshineemrani Try to get Novavax (Nuvaxovid) or, even better, Valneva (release in next April). None of them are mRNA",FALSE,0,Rayzzer11,20-02-2022 22:19,FALSE,1.49545E+18,1.49552E+18,9.5719E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheTradingTenor,0,FALSE,FALSE,NA,NA
5683,"RT @MomNovavax: Favorite quote from Novavax CEO in yesterday’s Financial Times article, “I’m not sure if they (@US_FDA) have been too focus…",FALSE,0,NA,20-02-2022 22:09,FALSE,NA,1.49552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timmy04jc,12,TRUE,FALSE,NA,NA
5684,"RT @PamEdwards123: FDA WE DEMAND @NOVAVAX'S APPROVAL IN THE SAME TIMEFRAME AS MODERNA (17 days) AND PFIZER (21)

You've had way more time t…",FALSE,0,NA,20-02-2022 22:07,FALSE,NA,1.49552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",locman95,6,TRUE,FALSE,NA,NA
5685,RT @clivemacd: @YardleyShooting My understanding is that Astrazeneca carries a genetic payload but is not MRNA based. Novavax is not based…,FALSE,0,NA,20-02-2022 22:04,FALSE,NA,1.49552E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",YardleyShooting,8,TRUE,FALSE,NA,NA
5686,"INTERNSHIP - Government Affairs &amp; Public Policy Intern - NOVAVAX INC - REMOTE

""Enrolled in an undergraduate or gra… https://t.co/p59v7JKq4O",FALSE,2,NA,20-02-2022 22:04,TRUE,NA,1.49552E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AltacJobs,3,FALSE,FALSE,NA,NA
5687,@US_FDA approve #Novavax and invite their application for children and approve just like you were going to do for P… https://t.co/Eqp5TDkIqJ,FALSE,6,US_FDA,20-02-2022 21:59,TRUE,NA,1.49552E+18,208120290,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",doctorvasan,1,FALSE,FALSE,NA,NA
5688,Victorians aged 18 and over can access the COVID-19 vaccine Novavax through selected state-run centres as well as G… https://t.co/YjtXpvGihw,FALSE,2,NA,20-02-2022 21:59,TRUE,NA,1.49552E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",vichealthassoc,0,FALSE,FALSE,NA,NA
5689,@Healthmac do you know if London will be getting Novavax vaccines?,FALSE,0,Healthmac,20-02-2022 21:57,FALSE,NA,1.49552E+18,3145930709,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BloodshotEight0,0,FALSE,FALSE,NA,NA
5690,"RT @SAHealth: The Adelaide (Myer Centre) COVID-19 vaccination clinic will be closed Monday 21 and Tuesday 22 February. 
The clinic will bec…",FALSE,0,NA,20-02-2022 21:54,FALSE,NA,1.49552E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SA_SES,7,TRUE,FALSE,NA,NA
5691,"RT @PamEdwards123: FDA WE DEMAND @NOVAVAX'S APPROVAL IN THE SAME TIMEFRAME AS MODERNA (17 days) AND PFIZER (21)

You've had way more time t…",FALSE,0,NA,20-02-2022 21:54,FALSE,NA,1.49552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BryanIverson5,6,TRUE,FALSE,NA,NA
5692,"#Novavax is here at PartridgeGP 
If you've been waiting for protein based vaccine, here it is:… https://t.co/A9IJgslIHg",FALSE,0,NA,20-02-2022 21:50,TRUE,NA,1.49552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drnicktellis,0,FALSE,FALSE,NA,NA
5693,@drjohnhaiti Any word on if or when the US will approve the Novavax as on EUA? Canada just approved it.,FALSE,1,drjohnhaiti,20-02-2022 21:45,FALSE,1.49543E+18,1.49551E+18,226357311,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WendyResists,0,FALSE,FALSE,NA,NA
5694,@tonyabeatson @Natasha8_6 @CCryptonaire Delayed systemic urticarial reactions after mRNA COVID-19 vaccination were… https://t.co/66QIZZvBzJ,FALSE,0,tonyabeatson,20-02-2022 21:40,TRUE,1.49544E+18,1.49551E+18,28682297,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MunchPhd,0,FALSE,FALSE,NA,NA
5695,"@kellydan82 @CCryptonaire Does not occur with Novavax. Your body, your choice.",FALSE,0,kellydan82,20-02-2022 21:35,FALSE,1.4953E+18,1.49551E+18,1.13191E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MunchPhd,0,FALSE,FALSE,NA,NA
5696,"RT @MomNovavax: Favorite quote from Novavax CEO in yesterday’s Financial Times article, “I’m not sure if they (@US_FDA) have been too focus…",FALSE,0,NA,20-02-2022 21:35,FALSE,NA,1.49551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Northenstar2017,12,TRUE,FALSE,NA,NA
5697,Atleast they have approved #Novavax and now pushing for it’s use as a booster. <U+2066>@US_FDA<U+2069> needs to wake-up and appro… https://t.co/LljHc3CmIJ,FALSE,19,NA,20-02-2022 21:31,TRUE,NA,1.49551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",doctorvasan,0,FALSE,FALSE,NA,NA
5698,Novavax says COVID vaccine triggers immune response to Omicron variant https://t.co/cT3Y532fyi,FALSE,0,NA,20-02-2022 21:30,FALSE,NA,1.49551E+18,NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>",GBAFReview,0,FALSE,FALSE,NA,NA
5699,@RA05h09mDec45 @nvax4me @PamEdwards123 @Novavax I’m not a scientist but my concern w mRNA is that you’re sending a… https://t.co/K8azuVkXz1,FALSE,2,RA05h09mDec45,20-02-2022 21:29,TRUE,1.49551E+18,1.49551E+18,196962103,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",str8shooter123,0,FALSE,FALSE,NA,NA
5700,"RT @MomNovavax: Favorite quote from Novavax CEO in yesterday’s Financial Times article, “I’m not sure if they (@US_FDA) have been too focus…",FALSE,0,NA,20-02-2022 21:25,FALSE,NA,1.49551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MSUfan317,12,TRUE,FALSE,NA,NA
5701,@StevenReznik @SummitJournal Wonder how much Novavax donates to political campaigns. Probably not much given the fo… https://t.co/D5JOBVZcRK,FALSE,1,StevenReznik,20-02-2022 21:23,TRUE,1.49549E+18,1.49551E+18,9.0057E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",josephs24088506,0,FALSE,FALSE,NA,NA
5702,RT @AlYap73961573: $NVAX #NVAX Here's the summary of Novavax's Stan and Glenn declaring war against mRNA - the Fight Begins now! Novavax wi…,FALSE,0,NA,20-02-2022 21:22,FALSE,NA,1.49551E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Baka18944,9,TRUE,FALSE,NA,NA
5703,"RT @MomNovavax: Quote from Novavax CEO in yesterday’s Financial Times article, “I’m not sure if they (@US_FDA) have been too focused on oth…",FALSE,0,NA,20-02-2022 21:22,FALSE,NA,1.49551E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CovidInquirer,3,TRUE,FALSE,NA,NA
5704,"RT @MomNovavax: Favorite quote from Novavax CEO in yesterday’s Financial Times article, “I’m not sure if they (@US_FDA) have been too focus…",FALSE,0,NA,20-02-2022 21:18,FALSE,NA,1.49551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RachGalarneau,12,TRUE,FALSE,NA,NA
5705,@AristotleVossos @PamEdwards123 @Novavax You have no evidences neither?,FALSE,0,AristotleVossos,20-02-2022 21:17,FALSE,1.49404E+18,1.49551E+18,531111059,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Danny15966329,0,FALSE,FALSE,NA,NA
5706,"@dev1ne1 @unsettledmother Have you considered Novavax? It's non mRNA vaccine, older technology, and just got approv… https://t.co/uUbUgyYOZm",FALSE,0,dev1ne1,20-02-2022 21:10,TRUE,1.49544E+18,1.49551E+18,1467345817,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",oirani1,0,FALSE,FALSE,NA,NA
5707,@str8shooter123 @nvax4me @PamEdwards123 @Novavax I’d heard that you get far most spikes with mRNA vax than natural… https://t.co/oUGCocWUYw,FALSE,2,str8shooter123,20-02-2022 21:10,TRUE,1.49544E+18,1.49551E+18,736048243,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RA05h09mDec45,0,FALSE,FALSE,NA,NA
5708,@Iamtheoldnormal @JustinTrudeau The pandemic is slowly ending due to overall vaccinations reaching 90% with new ris… https://t.co/Rvov8ErPdi,FALSE,0,Iamtheoldnormal,20-02-2022 21:09,TRUE,1.49546E+18,1.49551E+18,969992311,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MunchPhd,0,FALSE,FALSE,NA,NA
5709,"@JikkyKjj @bettypge69 The speed of approvals for both Pfizer and moderna were lightspeed, if you compare to novavax… https://t.co/l8I9ME3RLL",FALSE,3,JikkyKjj,20-02-2022 21:09,TRUE,1.49549E+18,1.49551E+18,1.46274E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PeterPeterV20,0,FALSE,FALSE,NA,NA
5710,@PamEdwards123 @US_FDA @Novavax @DrWoodcockFDA @DrCaliff_FDA I think other countries from around the world can lear… https://t.co/V6IsnuEbgp,FALSE,1,PamEdwards123,20-02-2022 21:05,TRUE,1.49542E+18,1.4955E+18,1.4492E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jsidney360,0,FALSE,FALSE,NA,NA
5711,"RT @mini_bubbly: #Novavax's COVID-19 vaccine approved by Health Canada for Canadians 18 and over | CBC News 
#Canada

https://t.co/p76v1EBd…",FALSE,0,NA,20-02-2022 21:02,FALSE,NA,1.4955E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CJYART1,5,TRUE,FALSE,NA,NA
5712,"@Beth03731234 @Mdubelz I wish Novavax would have gotten approved yesterday - hurry up FDA!
 I know of one person wh… https://t.co/gVd5ksf0Fg",FALSE,1,CJYART1,20-02-2022 20:59,TRUE,1.4955E+18,1.4955E+18,1.29073E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CJYART1,0,FALSE,FALSE,NA,NA
