,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
4715,"RT @mvmeet: The Wire had published articles containing false allegations against Bharat Biotech &amp; Covaxin

Now in 100 crore defamation case…",FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",gulabanshul,307,TRUE,FALSE,NA,NA
4716,"RT @LiveAdalat: Bharat Biotech had filed 100 crore defamation against @thewire_in 

Bharat Biotech Advocate argued that @thewire_in had pub…",FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aackthu,279,TRUE,FALSE,NA,NA
4717,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SalilKalia,3380,TRUE,FALSE,NA,NA
4718,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harddfacts,3380,TRUE,FALSE,NA,NA
4719,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RakeshS46803555,3380,TRUE,FALSE,NA,NA
4720,RT @barandbench: Bharat Biotech represented by Senior Advocate Vivek Reddy argued that The Wire had published articles which contained fals…,FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",gulabanshul,668,TRUE,FALSE,NA,NA
4721,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MahaDevKaBhakt,3380,TRUE,FALSE,NA,NA
4722,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DrSanto26965262,3380,TRUE,FALSE,NA,NA
4723,"RT @AskAnshul: Court in Telangana orders The Wire to remove 14 articles against Bharat Biotech, Covaxin &amp; not to publish defamatory article…",FALSE,0,NA,24-02-2022 01:22,FALSE,NA,1.49666E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IMBHUT,3380,TRUE,FALSE,NA,NA
4724,"@MeghBulletin The good and late move by @BharatBiotech , I already lost good $$$$ on #COVAXIN",FALSE,0,MeghBulletin,24-02-2022 01:21,FALSE,1.49652E+18,1.49666E+18,155267079,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kalyan_c_y,0,FALSE,FALSE,NA,NA
4725,RT @KanchanGupta: The order against @thewire_in was passed by Additional District Judge at Ranga Reddy District Court in a <U+20B9>100 crore defam…,FALSE,0,NA,24-02-2022 01:21,FALSE,NA,1.49666E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pokaabhii,179,TRUE,FALSE,NA,NA
4726,RT @KanchanGupta: A Telangana court has directed @thewire_in to take down 14 articles published on its website against Bharat Biotech Inter…,FALSE,0,NA,24-02-2022 01:21,FALSE,NA,1.49666E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pokaabhii,679,TRUE,FALSE,NA,NA
